circuit name,latitude,longitude,fastest lap speed
Sochi Autodrom,43.4057,39.9578,202.372
Sochi Autodrom,43.4057,39.9578,202.471
Sochi Autodrom,43.4057,39.9578,196.009
Sochi Autodrom,43.4057,39.9578,194.450
Circuit of the Americas,30.1328,-97.6411,194.712
Circuit of the Americas,30.1328,-97.6411,194.706
Circuit of the Americas,30.1328,-97.6411,193.004
Circuit of the Americas,30.1328,-97.6411,192.741
Circuit of the Americas,30.1328,-97.6411,193.617
Circuit of the Americas,30.1328,-97.6411,195.585
Circuit of the Americas,30.1328,-97.6411,195.768
Circuit of the Americas,30.1328,-97.6411,190.309
Circuit of the Americas,30.1328,-97.6411,190.504
Circuit of the Americas,30.1328,-97.6411,191.187
Circuit of the Americas,30.1328,-97.6411,190.030
Circuit of the Americas,30.1328,-97.6411,190.367
Circuit of the Americas,30.1328,-97.6411,192.897
Circuit of the Americas,30.1328,-97.6411,192.676
Circuit of the Americas,30.1328,-97.6411,195.171
Circuit of the Americas,30.1328,-97.6411,186.835
Autódromo José Carlos Pace,-23.7036,-46.6997,210.711
Autódromo José Carlos Pace,-23.7036,-46.6997,210.895
Autódromo José Carlos Pace,-23.7036,-46.6997,209.341
Autódromo José Carlos Pace,-23.7036,-46.6997,209.629
Autódromo José Carlos Pace,-23.7036,-46.6997,209.576
Autódromo José Carlos Pace,-23.7036,-46.6997,208.744
Autódromo José Carlos Pace,-23.7036,-46.6997,206.934
Autódromo José Carlos Pace,-23.7036,-46.6997,210.400
Autódromo José Carlos Pace,-23.7036,-46.6997,208.097
Autódromo José Carlos Pace,-23.7036,-46.6997,208.980
Autódromo José Carlos Pace,-23.7036,-46.6997,209.219
Autódromo José Carlos Pace,-23.7036,-46.6997,207.357
Autódromo José Carlos Pace,-23.7036,-46.6997,207.457
Autódromo José Carlos Pace,-23.7036,-46.6997,207.177
Autódromo José Carlos Pace,-23.7036,-46.6997,208.080
Autódromo José Carlos Pace,-23.7036,-46.6997,207.290
Autódromo José Carlos Pace,-23.7036,-46.6997,209.428
Autódromo José Carlos Pace,-23.7036,-46.6997,205.770
Yas Marina Circuit,24.4672,54.6031,189.342
Yas Marina Circuit,24.4672,54.6031,190.738
Yas Marina Circuit,24.4672,54.6031,189.113
Yas Marina Circuit,24.4672,54.6031,191.341
Yas Marina Circuit,24.4672,54.6031,187.320
Yas Marina Circuit,24.4672,54.6031,189.024
Yas Marina Circuit,24.4672,54.6031,188.968
Yas Marina Circuit,24.4672,54.6031,189.427
Yas Marina Circuit,24.4672,54.6031,186.126
Yas Marina Circuit,24.4672,54.6031,185.586
Yas Marina Circuit,24.4672,54.6031,187.171
Yas Marina Circuit,24.4672,54.6031,189.186
Yas Marina Circuit,24.4672,54.6031,185.310
Yas Marina Circuit,24.4672,54.6031,187.092
Yas Marina Circuit,24.4672,54.6031,185.652
Yas Marina Circuit,24.4672,54.6031,185.980
Yas Marina Circuit,24.4672,54.6031,184.453
Yas Marina Circuit,24.4672,54.6031,186.113
Yas Marina Circuit,24.4672,54.6031,183.547
Yas Marina Circuit,24.4672,54.6031,183.859
Albert Park Grand Prix Circuit,-37.8497,144.968,209.915
Albert Park Grand Prix Circuit,-37.8497,144.968,209.577
Albert Park Grand Prix Circuit,-37.8497,144.968,208.740
Albert Park Grand Prix Circuit,-37.8497,144.968,208.144
Albert Park Grand Prix Circuit,-37.8497,144.968,206.137
Albert Park Grand Prix Circuit,-37.8497,144.968,205.726
Albert Park Grand Prix Circuit,-37.8497,144.968,207.576
Albert Park Grand Prix Circuit,-37.8497,144.968,208.505
Albert Park Grand Prix Circuit,-37.8497,144.968,205.560
Albert Park Grand Prix Circuit,-37.8497,144.968,207.601
Albert Park Grand Prix Circuit,-37.8497,144.968,204.534
Albert Park Grand Prix Circuit,-37.8497,144.968,208.811
Albert Park Grand Prix Circuit,-37.8497,144.968,202.458
Sepang International Circuit,2.76083,101.738,193.501
Sepang International Circuit,2.76083,101.738,193.501
Sepang International Circuit,2.76083,101.738,195.516
Sepang International Circuit,2.76083,101.738,191.644
Sepang International Circuit,2.76083,101.738,191.710
Sepang International Circuit,2.76083,101.738,191.891
Sepang International Circuit,2.76083,101.738,190.810
Sepang International Circuit,2.76083,101.738,189.132
Sepang International Circuit,2.76083,101.738,190.929
Sepang International Circuit,2.76083,101.738,189.482
Sepang International Circuit,2.76083,101.738,190.386
Sepang International Circuit,2.76083,101.738,192.054
Sepang International Circuit,2.76083,101.738,189.423
Sepang International Circuit,2.76083,101.738,190.368
Sepang International Circuit,2.76083,101.738,183.004
Sepang International Circuit,2.76083,101.738,189.919
Sepang International Circuit,2.76083,101.738,188.153
Sepang International Circuit,2.76083,101.738,183.983
Sepang International Circuit,2.76083,101.738,183.475
Shanghai International Circuit,31.3389,121.22,191.996
Shanghai International Circuit,31.3389,121.22,191.328
Shanghai International Circuit,31.3389,121.22,190.487
Shanghai International Circuit,31.3389,121.22,190.472
Shanghai International Circuit,31.3389,121.22,191.013
Shanghai International Circuit,31.3389,121.22,190.426
Shanghai International Circuit,31.3389,121.22,190.272
Shanghai International Circuit,31.3389,121.22,189.248
Shanghai International Circuit,31.3389,121.22,190.068
Shanghai International Circuit,31.3389,121.22,188.319
Shanghai International Circuit,31.3389,121.22,189.578
Shanghai International Circuit,31.3389,121.22,189.183
Shanghai International Circuit,31.3389,121.22,191.166
Shanghai International Circuit,31.3389,121.22,186.907
Shanghai International Circuit,31.3389,121.22,186.157
Shanghai International Circuit,31.3389,121.22,185.192
Shanghai International Circuit,31.3389,121.22,188.906
Shanghai International Circuit,31.3389,121.22,189.259
Shanghai International Circuit,31.3389,121.22,184.621
Shanghai International Circuit,31.3389,121.22,185.401
Bahrain International Circuit,26.0325,50.5106,199.098
Bahrain International Circuit,26.0325,50.5106,202.294
Bahrain International Circuit,26.0325,50.5106,200.184
Bahrain International Circuit,26.0325,50.5106,198.615
Bahrain International Circuit,26.0325,50.5106,201.639
Bahrain International Circuit,26.0325,50.5106,196.903
Bahrain International Circuit,26.0325,50.5106,196.480
Bahrain International Circuit,26.0325,50.5106,198.124
Bahrain International Circuit,26.0325,50.5106,197.348
Bahrain International Circuit,26.0325,50.5106,196.613
Bahrain International Circuit,26.0325,50.5106,196.815
Bahrain International Circuit,26.0325,50.5106,198.370
Bahrain International Circuit,26.0325,50.5106,197.492
Bahrain International Circuit,26.0325,50.5106,197.955
Bahrain International Circuit,26.0325,50.5106,199.490
Bahrain International Circuit,26.0325,50.5106,191.464
Bahrain International Circuit,26.0325,50.5106,190.949
Bahrain International Circuit,26.0325,50.5106,195.600
Bahrain International Circuit,26.0325,50.5106,193.571
Circuit de Barcelona-Catalunya,41.57,2.26111,188.061
Circuit de Barcelona-Catalunya,41.57,2.26111,189.849
Circuit de Barcelona-Catalunya,41.57,2.26111,184.687
Circuit de Barcelona-Catalunya,41.57,2.26111,184.740
Circuit de Barcelona-Catalunya,41.57,2.26111,186.342
Circuit de Barcelona-Catalunya,41.57,2.26111,185.429
Circuit de Barcelona-Catalunya,41.57,2.26111,183.903
Circuit de Barcelona-Catalunya,41.57,2.26111,182.261
Circuit de Barcelona-Catalunya,41.57,2.26111,183.838
Circuit de Barcelona-Catalunya,41.57,2.26111,182.376
Circuit de Barcelona-Catalunya,41.57,2.26111,182.358
Circuit de Barcelona-Catalunya,41.57,2.26111,182.294
Circuit de Barcelona-Catalunya,41.57,2.26111,182.286
Circuit de Barcelona-Catalunya,41.57,2.26111,181.713
Circuit de Barcelona-Catalunya,41.57,2.26111,184.380
Circuit de Barcelona-Catalunya,41.57,2.26111,183.826
Circuit de Barcelona-Catalunya,41.57,2.26111,178.933
Circuit de Barcelona-Catalunya,41.57,2.26111,177.877
Circuit de Barcelona-Catalunya,41.57,2.26111,180.364
Circuit de Barcelona-Catalunya,41.57,2.26111,179.446
Circuit de Monaco,43.7347,7.42056,152.841
Circuit de Monaco,43.7347,7.42056,152.347
Circuit de Monaco,43.7347,7.42056,152.692
Circuit de Monaco,43.7347,7.42056,151.815
Circuit de Monaco,43.7347,7.42056,153.891
Circuit de Monaco,43.7347,7.42056,150.822
Circuit de Monaco,43.7347,7.42056,150.811
Circuit de Monaco,43.7347,7.42056,151.128
Circuit de Monaco,43.7347,7.42056,150.133
Circuit de Monaco,43.7347,7.42056,150.511
Circuit de Monaco,43.7347,7.42056,150.313
Circuit de Monaco,43.7347,7.42056,149.263
Circuit de Monaco,43.7347,7.42056,151.519
Circuit de Monaco,43.7347,7.42056,152.173
Circuit de Monaco,43.7347,7.42056,150.609
Circuit de Monaco,43.7347,7.42056,147.013
Circuit de Monaco,43.7347,7.42056,145.274
Circuit de Monaco,43.7347,7.42056,152.310
Circuit de Monaco,43.7347,7.42056,149.308
Circuit de Monaco,43.7347,7.42056,146.019
Circuit Gilles Villeneuve,45.5,-73.5228,202.648
Circuit Gilles Villeneuve,45.5,-73.5228,202.218
Circuit Gilles Villeneuve,45.5,-73.5228,201.478
Circuit Gilles Villeneuve,45.5,-73.5228,203.925
Circuit Gilles Villeneuve,45.5,-73.5228,203.613
Circuit Gilles Villeneuve,45.5,-73.5228,202.437
Circuit Gilles Villeneuve,45.5,-73.5228,200.288
Circuit Gilles Villeneuve,45.5,-73.5228,200.664
Circuit Gilles Villeneuve,45.5,-73.5228,201.153
Circuit Gilles Villeneuve,45.5,-73.5228,201.356
Circuit Gilles Villeneuve,45.5,-73.5228,199.008
Circuit Gilles Villeneuve,45.5,-73.5228,199.205
Circuit Gilles Villeneuve,45.5,-73.5228,198.578
Circuit Gilles Villeneuve,45.5,-73.5228,199.006
Circuit Gilles Villeneuve,45.5,-73.5228,199.699
Circuit Gilles Villeneuve,45.5,-73.5228,198.507
Circuit Gilles Villeneuve,45.5,-73.5228,194.525
Circuit Gilles Villeneuve,45.5,-73.5228,194.292
Circuit Gilles Villeneuve,45.5,-73.5228,199.092
Circuit Gilles Villeneuve,45.5,-73.5228,197.280
Red Bull Ring,47.2197,14.7647,218.622
Red Bull Ring,47.2197,14.7647,217.888
Red Bull Ring,47.2197,14.7647,217.468
Red Bull Ring,47.2197,14.7647,217.815
Red Bull Ring,47.2197,14.7647,215.557
Red Bull Ring,47.2197,14.7647,214.686
Red Bull Ring,47.2197,14.7647,216.947
Red Bull Ring,47.2197,14.7647,215.256
Red Bull Ring,47.2197,14.7647,215.173
Red Bull Ring,47.2197,14.7647,217.238
Red Bull Ring,47.2197,14.7647,213.190
Red Bull Ring,47.2197,14.7647,215.354
Red Bull Ring,47.2197,14.7647,214.760
Red Bull Ring,47.2197,14.7647,207.817
Red Bull Ring,47.2197,14.7647,213.685
Red Bull Ring,47.2197,14.7647,212.655
Red Bull Ring,47.2197,14.7647,138.792
Silverstone Circuit,52.0786,-1.01694,218.425
Silverstone Circuit,52.0786,-1.01694,217.730
Silverstone Circuit,52.0786,-1.01694,217.053
Silverstone Circuit,52.0786,-1.01694,217.589
Silverstone Circuit,52.0786,-1.01694,217.484
Silverstone Circuit,52.0786,-1.01694,216.603
Silverstone Circuit,52.0786,-1.01694,215.752
Silverstone Circuit,52.0786,-1.01694,217.529
Silverstone Circuit,52.0786,-1.01694,215.379
Silverstone Circuit,52.0786,-1.01694,214.471
Silverstone Circuit,52.0786,-1.01694,216.115
Silverstone Circuit,52.0786,-1.01694,207.259
Silverstone Circuit,52.0786,-1.01694,208.082
Silverstone Circuit,52.0786,-1.01694,214.875
Silverstone Circuit,52.0786,-1.01694,212.203
Silverstone Circuit,52.0786,-1.01694,150.647
Hungaroring,47.5789,19.2486,181.759
Hungaroring,47.5789,19.2486,182.290
Hungaroring,47.5789,19.2486,185.939
Hungaroring,47.5789,19.2486,179.938
Hungaroring,47.5789,19.2486,180.637
Hungaroring,47.5789,19.2486,183.974
Hungaroring,47.5789,19.2486,179.059
Hungaroring,47.5789,19.2486,185.223
Hungaroring,47.5789,19.2486,178.139
Hungaroring,47.5789,19.2486,179.214
Hungaroring,47.5789,19.2486,178.678
Hungaroring,47.5789,19.2486,181.566
Hungaroring,47.5789,19.2486,181.161
Hungaroring,47.5789,19.2486,181.012
Hungaroring,47.5789,19.2486,175.497
Hungaroring,47.5789,19.2486,176.134
Hungaroring,47.5789,19.2486,177.986
Hungaroring,47.5789,19.2486,181.378
Hungaroring,47.5789,19.2486,178.212
Hungaroring,47.5789,19.2486,179.072
Circuit de Spa-Francorchamps,50.4372,5.97139,224.120
Circuit de Spa-Francorchamps,50.4372,5.97139,224.295
Circuit de Spa-Francorchamps,50.4372,5.97139,219.677
Circuit de Spa-Francorchamps,50.4372,5.97139,223.073
Circuit de Spa-Francorchamps,50.4372,5.97139,219.645
Circuit de Spa-Francorchamps,50.4372,5.97139,220.998
Circuit de Spa-Francorchamps,50.4372,5.97139,220.180
Circuit de Spa-Francorchamps,50.4372,5.97139,222.592
Circuit de Spa-Francorchamps,50.4372,5.97139,219.932
Circuit de Spa-Francorchamps,50.4372,5.97139,221.136
Circuit de Spa-Francorchamps,50.4372,5.97139,221.196
Circuit de Spa-Francorchamps,50.4372,5.97139,218.654
Circuit de Spa-Francorchamps,50.4372,5.97139,221.778
Circuit de Spa-Francorchamps,50.4372,5.97139,218.244
Circuit de Spa-Francorchamps,50.4372,5.97139,213.366
Circuit de Spa-Francorchamps,50.4372,5.97139,213.410
Circuit de Spa-Francorchamps,50.4372,5.97139,219.867
Circuit de Spa-Francorchamps,50.4372,5.97139,216.873
Autodromo Nazionale di Monza,45.6156,9.28111,240.617
Autodromo Nazionale di Monza,45.6156,9.28111,238.678
Autodromo Nazionale di Monza,45.6156,9.28111,237.326
Autodromo Nazionale di Monza,45.6156,9.28111,238.272
Autodromo Nazionale di Monza,45.6156,9.28111,238.111
Autodromo Nazionale di Monza,45.6156,9.28111,236.609
Autodromo Nazionale di Monza,45.6156,9.28111,234.552
Autodromo Nazionale di Monza,45.6156,9.28111,236.811
Autodromo Nazionale di Monza,45.6156,9.28111,235.604
Autodromo Nazionale di Monza,45.6156,9.28111,236.365
Autodromo Nazionale di Monza,45.6156,9.28111,238.313
Autodromo Nazionale di Monza,45.6156,9.28111,238.640
Autodromo Nazionale di Monza,45.6156,9.28111,235.240
Autodromo Nazionale di Monza,45.6156,9.28111,232.324
Autodromo Nazionale di Monza,45.6156,9.28111,228.927
Autodromo Nazionale di Monza,45.6156,9.28111,228.393
Autodromo Nazionale di Monza,45.6156,9.28111,239.525
Autodromo Nazionale di Monza,45.6156,9.28111,233.575
Marina Bay Street Circuit,1.2914,103.864,165.659
Marina Bay Street Circuit,1.2914,103.864,165.701
Marina Bay Street Circuit,1.2914,103.864,165.251
Marina Bay Street Circuit,1.2914,103.864,164.368
Marina Bay Street Circuit,1.2914,103.864,163.765
Marina Bay Street Circuit,1.2914,103.864,164.109
Marina Bay Street Circuit,1.2914,103.864,162.847
Marina Bay Street Circuit,1.2914,103.864,165.315
Marina Bay Street Circuit,1.2914,103.864,165.161
Marina Bay Street Circuit,1.2914,103.864,161.984
Marina Bay Street Circuit,1.2914,103.864,163.395
Marina Bay Street Circuit,1.2914,103.864,165.500
Marina Bay Street Circuit,1.2914,103.864,162.292
Marina Bay Street Circuit,1.2914,103.864,158.127
Marina Bay Street Circuit,1.2914,103.864,157.338
Marina Bay Street Circuit,1.2914,103.864,164.023
Marina Bay Street Circuit,1.2914,103.864,160.900
Marina Bay Street Circuit,1.2914,103.864,162.072
Marina Bay Street Circuit,1.2914,103.864,160.417
Marina Bay Street Circuit,1.2914,103.864,160.132
Suzuka Circuit,34.8431,136.541,217.434
Suzuka Circuit,34.8431,136.541,215.191
Suzuka Circuit,34.8431,136.541,213.523
Suzuka Circuit,34.8431,136.541,213.242
Suzuka Circuit,34.8431,136.541,212.795
Suzuka Circuit,34.8431,136.541,212.600
Suzuka Circuit,34.8431,136.541,212.955
Suzuka Circuit,34.8431,136.541,213.022
Suzuka Circuit,34.8431,136.541,212.803
Suzuka Circuit,34.8431,136.541,211.835
Suzuka Circuit,34.8431,136.541,209.862
Suzuka Circuit,34.8431,136.541,212.039
Suzuka Circuit,34.8431,136.541,212.524
Suzuka Circuit,34.8431,136.541,210.434
Suzuka Circuit,34.8431,136.541,211.381
Suzuka Circuit,34.8431,136.541,208.799
Suzuka Circuit,34.8431,136.541,212.031
Suzuka Circuit,34.8431,136.541,206.029
Suzuka Circuit,34.8431,136.541,206.060
Suzuka Circuit,34.8431,136.541,208.868
Sochi Autodrom,43.4057,39.9578,209.328
Sochi Autodrom,43.4057,39.9578,210.378
Sochi Autodrom,43.4057,39.9578,206.862
Sochi Autodrom,43.4057,39.9578,208.689
Sochi Autodrom,43.4057,39.9578,209.910
Sochi Autodrom,43.4057,39.9578,207.678
Sochi Autodrom,43.4057,39.9578,207.402
Sochi Autodrom,43.4057,39.9578,204.261
Sochi Autodrom,43.4057,39.9578,203.871
Sochi Autodrom,43.4057,39.9578,205.115
Sochi Autodrom,43.4057,39.9578,208.167
Sochi Autodrom,43.4057,39.9578,200.409
Sochi Autodrom,43.4057,39.9578,200.644
Sochi Autodrom,43.4057,39.9578,206.626
Sochi Autodrom,43.4057,39.9578,205.879
Sochi Autodrom,43.4057,39.9578,199.996
Sochi Autodrom,43.4057,39.9578,204.132
Circuit of the Americas,30.1328,-97.6411,197.014
Circuit of the Americas,30.1328,-97.6411,197.154
Circuit of the Americas,30.1328,-97.6411,195.863
Circuit of the Americas,30.1328,-97.6411,192.366
Circuit of the Americas,30.1328,-97.6411,192.668
Circuit of the Americas,30.1328,-97.6411,192.638
Circuit of the Americas,30.1328,-97.6411,193.325
Circuit of the Americas,30.1328,-97.6411,192.970
Circuit of the Americas,30.1328,-97.6411,190.090
Circuit of the Americas,30.1328,-97.6411,194.614
Circuit of the Americas,30.1328,-97.6411,190.243
Circuit of the Americas,30.1328,-97.6411,183.472
Circuit of the Americas,30.1328,-97.6411,191.335
Circuit of the Americas,30.1328,-97.6411,188.846
Circuit of the Americas,30.1328,-97.6411,184.825
Circuit of the Americas,30.1328,-97.6411,186.905
Circuit of the Americas,30.1328,-97.6411,183.374
Circuit of the Americas,30.1328,-97.6411,165.926
Circuit of the Americas,30.1328,-97.6411,130.623
Autódromo Hermanos Rodríguez,19.4042,-99.0907,192.426
Autódromo Hermanos Rodríguez,19.4042,-99.0907,191.945
Autódromo Hermanos Rodríguez,19.4042,-99.0907,189.917
Autódromo Hermanos Rodríguez,19.4042,-99.0907,190.001
Autódromo Hermanos Rodríguez,19.4042,-99.0907,189.824
Autódromo Hermanos Rodríguez,19.4042,-99.0907,188.935
Autódromo Hermanos Rodríguez,19.4042,-99.0907,188.059
Autódromo Hermanos Rodríguez,19.4042,-99.0907,187.227
Autódromo Hermanos Rodríguez,19.4042,-99.0907,187.576
Autódromo Hermanos Rodríguez,19.4042,-99.0907,186.920
Autódromo Hermanos Rodríguez,19.4042,-99.0907,186.762
Autódromo Hermanos Rodríguez,19.4042,-99.0907,187.320
Autódromo Hermanos Rodríguez,19.4042,-99.0907,188.560
Autódromo Hermanos Rodríguez,19.4042,-99.0907,186.666
Autódromo Hermanos Rodríguez,19.4042,-99.0907,182.276
Autódromo Hermanos Rodríguez,19.4042,-99.0907,181.136
Autódromo Hermanos Rodríguez,19.4042,-99.0907,185.895
Autódromo Hermanos Rodríguez,19.4042,-99.0907,189.309
Autódromo Hermanos Rodríguez,19.4042,-99.0907,184.338
Autódromo José Carlos Pace,-23.7036,-46.6997,206.950
Autódromo José Carlos Pace,-23.7036,-46.6997,207.296
Autódromo José Carlos Pace,-23.7036,-46.6997,206.705
Autódromo José Carlos Pace,-23.7036,-46.6997,205.691
Autódromo José Carlos Pace,-23.7036,-46.6997,204.005
Autódromo José Carlos Pace,-23.7036,-46.6997,202.052
Autódromo José Carlos Pace,-23.7036,-46.6997,202.776
Autódromo José Carlos Pace,-23.7036,-46.6997,204.813
Autódromo José Carlos Pace,-23.7036,-46.6997,204.185
Autódromo José Carlos Pace,-23.7036,-46.6997,203.164
Autódromo José Carlos Pace,-23.7036,-46.6997,203.273
Autódromo José Carlos Pace,-23.7036,-46.6997,204.191
Autódromo José Carlos Pace,-23.7036,-46.6997,202.000
Autódromo José Carlos Pace,-23.7036,-46.6997,203.252
Autódromo José Carlos Pace,-23.7036,-46.6997,202.726
Autódromo José Carlos Pace,-23.7036,-46.6997,204.678
Autódromo José Carlos Pace,-23.7036,-46.6997,196.116
Autódromo José Carlos Pace,-23.7036,-46.6997,197.316
Autódromo José Carlos Pace,-23.7036,-46.6997,204.803
Yas Marina Circuit,24.4672,54.6031,189.779
Yas Marina Circuit,24.4672,54.6031,191.302
Yas Marina Circuit,24.4672,54.6031,190.528
Yas Marina Circuit,24.4672,54.6031,191.242
Yas Marina Circuit,24.4672,54.6031,188.818
Yas Marina Circuit,24.4672,54.6031,188.085
Yas Marina Circuit,24.4672,54.6031,186.751
Yas Marina Circuit,24.4672,54.6031,186.891
Yas Marina Circuit,24.4672,54.6031,188.877
Yas Marina Circuit,24.4672,54.6031,187.069
Yas Marina Circuit,24.4672,54.6031,186.867
Yas Marina Circuit,24.4672,54.6031,185.978
Yas Marina Circuit,24.4672,54.6031,187.804
Yas Marina Circuit,24.4672,54.6031,187.710
Yas Marina Circuit,24.4672,54.6031,187.874
Yas Marina Circuit,24.4672,54.6031,189.079
Yas Marina Circuit,24.4672,54.6031,190.793
Yas Marina Circuit,24.4672,54.6031,182.414
Yas Marina Circuit,24.4672,54.6031,179.784
Albert Park Grand Prix Circuit,-37.8497,144.968,210.815
Albert Park Grand Prix Circuit,-37.8497,144.968,210.608
Albert Park Grand Prix Circuit,-37.8497,144.968,212.235
Albert Park Grand Prix Circuit,-37.8497,144.968,214.510
Albert Park Grand Prix Circuit,-37.8497,144.968,206.861
Albert Park Grand Prix Circuit,-37.8497,144.968,205.582
Albert Park Grand Prix Circuit,-37.8497,144.968,205.646
Albert Park Grand Prix Circuit,-37.8497,144.968,205.886
Albert Park Grand Prix Circuit,-37.8497,144.968,208.253
Albert Park Grand Prix Circuit,-37.8497,144.968,208.606
Albert Park Grand Prix Circuit,-37.8497,144.968,205.376
Albert Park Grand Prix Circuit,-37.8497,144.968,206.494
Albert Park Grand Prix Circuit,-37.8497,144.968,205.764
Albert Park Grand Prix Circuit,-37.8497,144.968,208.223
Albert Park Grand Prix Circuit,-37.8497,144.968,205.917
Albert Park Grand Prix Circuit,-37.8497,144.968,206.001
Albert Park Grand Prix Circuit,-37.8497,144.968,203.327
Albert Park Grand Prix Circuit,-37.8497,144.968,210.480
Albert Park Grand Prix Circuit,-37.8497,144.968,203.424
Albert Park Grand Prix Circuit,-37.8497,144.968,205.281
Albert Park Grand Prix Circuit,-37.8497,144.968,206.268
Bahrain International Circuit,26.0325,50.5106,206.210
Bahrain International Circuit,26.0325,50.5106,204.745
Bahrain International Circuit,26.0325,50.5106,205.785
Bahrain International Circuit,26.0325,50.5106,202.814
Bahrain International Circuit,26.0325,50.5106,202.749
Bahrain International Circuit,26.0325,50.5106,204.004
Bahrain International Circuit,26.0325,50.5106,203.633
Bahrain International Circuit,26.0325,50.5106,199.704
Bahrain International Circuit,26.0325,50.5106,200.698
Bahrain International Circuit,26.0325,50.5106,202.694
Bahrain International Circuit,26.0325,50.5106,201.418
Bahrain International Circuit,26.0325,50.5106,198.802
Bahrain International Circuit,26.0325,50.5106,204.123
Bahrain International Circuit,26.0325,50.5106,204.312
Bahrain International Circuit,26.0325,50.5106,204.681
Bahrain International Circuit,26.0325,50.5106,202.808
Bahrain International Circuit,26.0325,50.5106,201.512
Bahrain International Circuit,26.0325,50.5106,197.983
Bahrain International Circuit,26.0325,50.5106,196.124
Bahrain International Circuit,26.0325,50.5106,195.954
Shanghai International Circuit,31.3389,121.22,195.419
Shanghai International Circuit,31.3389,121.22,195.046
Shanghai International Circuit,31.3389,121.22,193.248
Shanghai International Circuit,31.3389,121.22,194.264
Shanghai International Circuit,31.3389,121.22,195.079
Shanghai International Circuit,31.3389,121.22,192.737
Shanghai International Circuit,31.3389,121.22,194.945
Shanghai International Circuit,31.3389,121.22,195.456
Shanghai International Circuit,31.3389,121.22,193.364
Shanghai International Circuit,31.3389,121.22,193.225
Shanghai International Circuit,31.3389,121.22,192.679
Shanghai International Circuit,31.3389,121.22,191.962
Shanghai International Circuit,31.3389,121.22,195.652
Shanghai International Circuit,31.3389,121.22,195.516
Shanghai International Circuit,31.3389,121.22,196.581
Shanghai International Circuit,31.3389,121.22,190.024
Shanghai International Circuit,31.3389,121.22,191.803
Shanghai International Circuit,31.3389,121.22,193.356
Shanghai International Circuit,31.3389,121.22,196.387
Shanghai International Circuit,31.3389,121.22,195.100
Shanghai International Circuit,31.3389,121.22,192.371
Shanghai International Circuit,31.3389,121.22,191.951
Sochi Autodrom,43.4057,39.9578,212.452
Sochi Autodrom,43.4057,39.9578,209.969
Sochi Autodrom,43.4057,39.9578,210.315
Sochi Autodrom,43.4057,39.9578,208.115
Sochi Autodrom,43.4057,39.9578,211.070
Sochi Autodrom,43.4057,39.9578,209.799
Sochi Autodrom,43.4057,39.9578,206.740
Sochi Autodrom,43.4057,39.9578,206.347
Sochi Autodrom,43.4057,39.9578,206.608
Sochi Autodrom,43.4057,39.9578,206.968
Sochi Autodrom,43.4057,39.9578,208.074
Sochi Autodrom,43.4057,39.9578,205.986
Sochi Autodrom,43.4057,39.9578,205.073
Sochi Autodrom,43.4057,39.9578,206.298
Sochi Autodrom,43.4057,39.9578,205.706
Sochi Autodrom,43.4057,39.9578,205.889
Sochi Autodrom,43.4057,39.9578,205.637
Sochi Autodrom,43.4057,39.9578,206.588
Sochi Autodrom,43.4057,39.9578,206.341
Circuit de Barcelona-Catalunya,41.57,2.26111,188.682
Circuit de Barcelona-Catalunya,41.57,2.26111,189.274
Circuit de Barcelona-Catalunya,41.57,2.26111,190.488
Circuit de Barcelona-Catalunya,41.57,2.26111,189.980
Circuit de Barcelona-Catalunya,41.57,2.26111,188.120
Circuit de Barcelona-Catalunya,41.57,2.26111,186.899
Circuit de Barcelona-Catalunya,41.57,2.26111,186.612
Circuit de Barcelona-Catalunya,41.57,2.26111,187.789
Circuit de Barcelona-Catalunya,41.57,2.26111,185.663
Circuit de Barcelona-Catalunya,41.57,2.26111,192.735
Circuit de Barcelona-Catalunya,41.57,2.26111,185.912
Circuit de Barcelona-Catalunya,41.57,2.26111,186.791
Circuit de Barcelona-Catalunya,41.57,2.26111,186.658
Circuit de Barcelona-Catalunya,41.57,2.26111,188.894
Circuit de Barcelona-Catalunya,41.57,2.26111,186.396
Circuit de Barcelona-Catalunya,41.57,2.26111,183.786
Circuit de Barcelona-Catalunya,41.57,2.26111,187.445
Circuit de Barcelona-Catalunya,41.57,2.26111,188.347
Circuit de Barcelona-Catalunya,41.57,2.26111,186.718
Circuit de Barcelona-Catalunya,41.57,2.26111,182.529
Circuit de Monaco,43.7347,7.42056,154.135
Circuit de Monaco,43.7347,7.42056,153.437
Circuit de Monaco,43.7347,7.42056,153.139
Circuit de Monaco,43.7347,7.42056,154.005
Circuit de Monaco,43.7347,7.42056,151.739
Circuit de Monaco,43.7347,7.42056,151.620
Circuit de Monaco,43.7347,7.42056,152.523
Circuit de Monaco,43.7347,7.42056,152.997
Circuit de Monaco,43.7347,7.42056,150.786
Circuit de Monaco,43.7347,7.42056,151.656
Circuit de Monaco,43.7347,7.42056,151.814
Circuit de Monaco,43.7347,7.42056,151.637
Circuit de Monaco,43.7347,7.42056,149.755
Circuit de Monaco,43.7347,7.42056,149.469
Circuit de Monaco,43.7347,7.42056,150.413
Circuit de Monaco,43.7347,7.42056,147.687
Circuit de Monaco,43.7347,7.42056,146.701
Circuit de Monaco,43.7347,7.42056,138.779
Circuit de Monaco,43.7347,7.42056,133.774
Circuit de Monaco,43.7347,7.42056,122.715
